date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:21:27	2326/2326	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Apr%202026%2022:21:26%20GMT	https://salakawy7.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsalakawy7.com%2Fpayment-via-whatsapp%2F&format=xml	./downloaded-site/salakawy7.com/wp-json/oembed/1.0/embed1e2f	(from https://salakawy7.com/payment-via-whatsapp/)
00:21:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Apr%202026%2022:21:26%20GMT	https://salakawy7.com/?p=154	./downloaded-site/salakawy7.com/index87e6.html	(from https://salakawy7.com/payment-via-whatsapp/)
00:21:27	650/650	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202026%2022:21:27%20GMT	https://salakawy7.com/payment-via-whatsapp/revslider/revslider.php	./downloaded-site/salakawy7.com/payment-via-whatsapp/revslider/revslider.166.delayed	(from https://salakawy7.com/payment-via-whatsapp/)
00:21:28	57601/57601	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202026%2022:21:28%20GMT	https://salakawy7.com/payment-via-whatsapp/${e?.bg?.image.src}	./downloaded-site/salakawy7.com/payment-via-whatsapp/${e1d2c	(from https://salakawy7.com/payment-via-whatsapp/)
00:21:30	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269768021-2f68%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons.eot?5510888	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons90c6.eot	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/css/revicons.css)
00:21:31	209014/209014	---MC-	200	added ('OK')	image/jpeg	etag:W/%2268b2dcb5-33076%22	https://salakawy7.com/wp-content/uploads/2025/08/IMG-20250812-WA0029-1.jpg	./downloaded-site/salakawy7.com/wp-content/uploads/2025/08/IMG-20250812-WA0029-1.jpg	(from https://salakawy7.com/payment-via-whatsapp/)
00:21:32	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269768021-1d70%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons.woff?5510888	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons90c6.woff	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/css/revicons.css)
00:21:32	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2269768021-2ec0%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons.ttf?5510888	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons90c6.ttf	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/css/revicons.css)
00:21:33	13647/13647	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269768021-354f%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons.svg?5510888	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/fonts/revicons90c6.svg	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/revicons/css/revicons.css)
00:21:35	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269768021-2876e%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:36	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%2268e6dbd2-12d68%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:36	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269768021-2876e%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.eot?	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:38	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269768021-17ee8%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:39	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2269768021-286ac%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:40	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269768021-6c7db%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/font-awesome/css/font-awesome.css)
00:21:41	125116/125116	---M--	200	added ('OK')	application/octet-stream	etag:%2268e6dbd1-1e8bc%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.woff2	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.woff2	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/material-icons.css)
00:21:42	143452/143452	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269768021-2305c%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.eot	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.eot	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/material-icons.css)
00:21:43	160576/160576	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269768021-27340%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.woff	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.woff	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/material-icons.css)
00:21:44	347588/347588	---M--	200	added ('OK')	application/octet-stream	etag:%2269768021-54dc4%22	https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.ttf	./downloaded-site/salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/MaterialIcons-Regular.ttf	(from https://salakawy7.com/wp-content/plugins/revslider/public/css/fonts/material/material-icons.css)
